site_id,m_host,prefixes,post response
1717520131001000396,PHXFOP01,['10.71.220.0/22'],
1715957865809014496,DENTLP01,['10.142.72.0/22'],
1717533736379002496,CPRRIP01,['10.141.132.0/22'],
1717549863983006196,TYOBTP01,['10.177.12.0/22'],
1717555190904009296,AMMJRP01,['10.163.140.0/22'],
1717571888621010496,MYYMUP01,['10.180.112.0/22'],
1717583696127002896,BJV41P01,['10.228.204.0/22'],
1717588237188017496,CAIXRP01,"['10.249.224.0/21', '10.249.224.0/26', '10.249.228.0/24']",
1717599825772010196,LOSPRP01,['10.209.108.0/22'],
1717595504195004696,MEMTGP01,['10.38.232.0/22'],
1714161876197002896,PITFMP01,['10.16.40.0/22'],
1717637596736001196,BTUFIP01,['10.171.36.0/22'],
1717642362972005396,JHBFPP01,['10.168.172.0/22'],
1717657796363008596,KULFCP01,['10.172.24.0/22'],
1717679448998010996,ISTJBP01,['10.229.20.0/22'],
1717685983513018796,WFGRZP01,['10.160.184.0/22'],
1717687435425013096,PTYRHP01,['10.242.240.0/22'],
1717686189041003696,DFWNOP01,['10.69.100.0/22'],
1717701089363003396,LAXNQP01,['10.71.136.0/21'],
1717786842803007696,BGRTSP01,['10.109.204.0/22'],
1717786869147003396,BNAFOP01,['10.35.140.0/22'],
1717786861420015096,BNAOVP01,['10.40.24.0/22'],
1717786977372022596,BWIHBP01,['10.105.176.0/22'],
1717786949883013796,BWISIP01,['10.106.216.0/22'],
1717786850085024396,BZNARP01,['10.58.192.0/22'],
1717787871208016496,BZNREP01,['10.58.108.0/22'],
1717787867111003596,CLEBDP01,['10.99.24.0/22'],
1717787846006024596,CLESHP01,['10.96.72.0/22'],
1717790095971001096,DLHFDP01,['10.58.24.0/22'],
1717787822020021696,DLHFWP01,['10.143.88.0/22'],
1717787839317005296,DLHRIP01,['10.138.196.0/22'],
1717787861714025596,DSMCMP01,['10.57.72.0/22'],
1717787815523013396,DSMSAP01,['10.140.96.0/22'],
1717779067647021196,CSGACP01,['10.36.112.0/22'],
1717779075630010696,DSMFOP01,['10.56.228.0/22'],
1717779071545008196,BZNRIP01,['10.137.92.0/22'],
1717779076351009596,CLEMBP01,['10.24.60.0/22'],
1717787868206024696,FATOKP01,['10.74.72.0/22'],
1717784080663021696,MSNWMP01,['10.129.92.0/22'],
1717784086894006796,MSNHWP01,['10.49.92.0/22'],
1717784091856017396,MSNWEP01,['10.135.220.0/22'],
1717784099882004996,MCORFP01,['10.36.132.0/22'],
1717784102433023496,BNAABP01,['10.37.100.0/22'],
1717784111326021596,MGMSMP01,['10.40.16.0/22'],
1717784117825013596,MSNTWP01,['10.58.168.0/22'],
1717784124609016596,AUSWLP01,['10.67.172.0/22'],
1717784131524017296,MCOFRP01,['10.35.204.0/22'],
1717784139886022596,MCNDTP01,['10.126.68.0/22'],
1717784148733010496,MEIFIP01,['10.125.16.0/22'],
1717784159769006896,MCOTAP01,['10.36.248.0/22'],
1717785043458001496,CIDTPP01,['10.49.144.0/22'],
1717785045409021996,BWITAP01,['10.98.20.0/22'],
1717785046831017496,BWICBP01,['10.99.16.0/22'],
1717785053620025196,CIDRIP01,['10.129.56.0/22'],
1717785049816008396,BNAWOP01,['10.34.124.0/22'],
1717785057126010896,BOITSP01,['10.137.224.0/22'],
1717786829026011496,ORFAKP01,['10.16.104.0/22'],
1717786854299001296,SDFFDP01,['10.137.248.0/22'],
1717786891369003196,DENWMP01,['10.135.84.0/22'],
1717786897673008496,BILRIP01,['10.135.64.0/22'],
1717786905645009296,BWISLP01,['10.26.172.0/22'],
1717785050502020296,BOIFWP01,['10.59.12.0/22'],
1717786959174019296,CLETSP01,['10.101.0.0/22'],
1717786966411013796,SRQSHP01,['10.117.80.0/22'],
1717787806652002496,BILTSP01,['10.131.56.0/22'],
1717787808769020496,BNAVBP01,['10.124.248.0/22'],
1717787828380016296,BZNFYP01,['10.57.68.0/22'],
1717787832556025396,BNATWP01,['10.36.232.0/22'],
1717787855569021696,BILSHP01,['10.128.40.0/22'],
1717787869990006496,BZNRKP01,['10.49.88.0/22'],
1717789148678000796,DENWRP01,['10.130.80.0/22'],
1717789145473011396,ERVFIP01,['10.158.148.0/22'],
1717790086049013496,HOUFEP01,['10.69.84.0/22'],
1717789896720024996,FFATSP01,['10.34.220.0/22'],
1717789154221021596,COESHP01,['10.139.140.0/22'],
1717789149992018696,BWISSP01,['10.96.208.0/22'],
1717789156549007796,HOUACP01,['10.66.12.0/22'],
1717789152363004096,DSMURP01,['10.137.220.0/22'],
1717789157777006496,BWITSP01,['10.106.136.0/22'],
1717789164639004396,CLEUVP01,['10.17.240.0/22'],
1717789892733009996,MCECYP01,['10.154.124.0/22'],
1717789894895007396,FTCSHP01,['10.49.180.0/22'],
1717790087098011096,GSPFFP01,['10.36.108.0/22'],
1717790342296020196,MEMSSP01,['10.118.204.0/22'],
1717790340933013096,MIAKCP01,['10.112.36.0/22'],
1717790344066017296,HOUCWP01,['10.66.28.0/22'],
1717790744160001796,MIALGP01,['10.119.96.0/22'],
1717790738755019496,HTSDHP01,['10.24.44.0/22'],
1717790740672023196,MSPODP01,['10.49.160.0/22'],
1717790746954006396,HOUSHP01,['10.150.160.0/22'],
1717785050200019696,MSOACP01,['10.57.248.0/22'],
1717790749956004496,HTSHNP01,['10.110.232.0/22'],
1717791273422017196,IAHFWP01,['10.67.244.0/22'],
1717789145936007496,DSMRKP01,['10.49.188.0/22'],
1717789164748020396,CLEINP01,['10.98.180.0/22'],
1717791288338012296,RFDRFP01,['10.138.116.0/22'],
1717791296875019396,MCOABP01,['10.37.172.0/22'],
1717791291312017096,MSPRIP01,['10.130.216.0/22'],
1717791497143015696,WASTYP01,['10.104.16.0/22'],
1717791499492008396,MCOTEP01,['10.36.196.0/22'],
1717790750449007896,IPLFIP01,['10.154.128.0/22'],
1717792010614018996,AUSSTP01,['10.149.244.0/22'],
1717792011722022896,MHTCRP01,['10.108.92.0/22'],
1717792702091008496,PITRWP01,['10.110.152.0/22'],
1717792703251024296,BNATDP01,['10.35.112.0/22'],
1717792707848010896,MHTRDP01,['10.25.140.0/22'],
1717792713035023196,BWICSP01,['10.24.228.0/22'],
1717789893400009596,FTCTSP01,['10.49.216.0/22'],
1717792711387003196,MSPSLP01,['10.132.36.0/22'],
1717794463378006696,EKOTSP01,['10.157.136.0/22'],
1717795069282015196,GTFSHP01,['10.142.188.0/22'],
1717795084120010796,HOUFBP01,['10.66.16.0/22'],
1717795074223015696,IDASLP01,['10.57.40.0/22'],
1717795076888018896,IPTFIP01,['10.105.196.0/22'],
1717795178924012996,IPTFLP01,['10.26.140.0/22'],
1717796782879023196,JACAKP01,['10.58.60.0/22'],
1717796784459015496,JACSHP01,['10.141.228.0/22'],
1717796781981008696,MCOSNP01,['10.36.84.0/22'],
1717795081347020696,HOUCIP01,['10.68.92.0/22'],
1717795078686019696,HOUTMP01,['10.64.208.0/22'],
1717795072980006796,PSMCYP01,['10.98.220.0/22'],
1717790096335016596,MEMFMP01,['10.34.88.0/22'],
1717795080353025296,MCOTOP01,['10.35.136.0/22'],
1717795082421021296,MCOADP01,['10.36.44.0/22'],
1717795182706012296,BNAOXP01,['10.34.160.0/22'],
1717779072108014896,DHNFIP01,['10.120.200.0/22'],
1717779072031009796,CLEFEP01,['10.25.116.0/22'],
1717779066014004696,DSMFDP01,['10.143.104.0/22'],
1717981513907010696,KULSCP01,['10.248.52.0/22'],
1718008690926005996,PENCYP01,"['10.170.68.0/22', '10.170.71.0/25', '10.170.70.0/24', '10.170.71.128/25']",
1708696764694003996,INDCAP01,['10.129.32.0/22'],
1718033534034011796,DALASP01,['10.145.164.0/22'],
1718033529392008796,KULPGP01,['10.168.112.0/22'],
1718033537071007396,LEJDTP01,['10.161.104.0/22'],
1718033534241006996,TYOEBP01,['10.168.196.0/22'],
1706535014567020996,MSORIP01,['10.48.228.0/22'],
1718097645501021796,OSAJWP01,['10.170.160.0/22'],
1718240398505002296,BKKMSP01,['10.167.0.0/22'],
1718118505845022996,CAIXAP01,"['10.248.244.0/22', '10.248.240.0/22']",
1718118524481018196,HKTCTP01,['10.168.244.0/22'],
1718131510239019196,BHMAKP01,['10.126.204.0/22'],
1718163684637002196,DOHMDP01,"['10.248.184.0/22', '10.248.188.0/22']",
1718182127810006596,PYXNPP01,['10.170.112.0/22'],
1719231076528021596,MRKFLP02,"['10.116.92.128/25', '10.113.27.18/32']",
1701879570753017596,OAKLMP01,['10.149.64.0/22'],
1718220236186011096,BOBWIP01,"['10.39.172.0/22', '10.39.173.0/24']",
1718221934676002396,PBIDEP01,['10.50.212.0/22'],
1718240921167008896,OSACOP01,['10.170.204.0/22'],
1718252264346010496,KULPTP01,['10.168.108.0/22'],
1718258210077009696,OSAOOP01,['10.169.248.0/22'],
1718267736557001696,OSAKTP01,['10.168.152.0/22'],
1718286285024022696,DAYSFP01,['10.102.120.0/22'],
1714168473614005996,JAXSEP01,['10.33.132.0/22'],
1718340264823016696,TPEWHP01,['10.237.8.0/22'],
1718378030371000096,CLTAEP01,['10.36.148.0/22'],
1718387022211013096,CLTBTP01,['10.122.224.0/22'],
1718387019982019096,COSHSP01,['10.137.132.0/22'],
1718378016978010596,COSSSP01,['10.137.100.0/22'],
1718378018815011496,DALGVP01,['10.153.172.0/22'],
1718378015069008296,DALTGP01,['10.153.124.0/22'],
1718387000758013196,FLGRSP01,['10.68.212.0/22'],
1718378014298010596,HOUBKP01,['10.153.76.0/22'],
1718378010543006496,HOUTYP01,['10.67.16.0/22'],
1718378024690000896,INDBRP01,['10.137.236.0/22'],
1718364171914011596,MILAKP01,['10.241.32.0/22'],
1718370007143007096,BURRIP01,['10.154.232.0/22'],
1718370023850016296,BOSFPP01,['10.109.44.0/22'],
1718370025294008196,BOSOXP01,['10.24.132.0/22'],
1718370031190020496,CHITGP01,['10.58.4.0/22'],
1718370037153013896,CAESHP01,['10.123.44.0/22'],
1718370044507002896,BURAPP01,['10.154.100.0/22'],
1718370051251019296,CHIWGP01,['10.129.12.0/22'],
1718370062203008896,CAEFDP01,['10.36.212.0/22'],
1718370069865005996,ATLSGP01,['10.37.16.0/22'],
1718370079392014896,ATLFRP01,['10.35.232.0/22'],
1718383390123012696,MSPAKP01,['10.130.36.0/22'],
1718383409811003196,MSPDDP01,['10.137.120.0/22'],
1718387024422015696,MSYQCP01,['10.126.24.0/22'],
1718386998352000796,NYCLYP01,['10.26.80.0/22'],
1718386997466000896,NYCMPP01,['10.24.252.0/22'],
1718386998651004896,NYCTLP01,['10.26.40.0/22'],
1718379154473004796,CLTHCP01,['10.113.44.0/22'],
1718382048003014796,COSNOP01,['10.59.4.0/22'],
1718382057315014596,CLTSRP01,['10.40.144.0/22'],
1718382062594000696,COSSNP01,['10.49.244.0/22'],
1718383346789023196,CLTCWP01,['10.47.108.0/22'],
1718383356805006096,CHISHP01,['10.128.104.0/22'],
1718383364361009496,CAETWP01,['10.36.116.0/22'],
1718383387081019896,CHILKP01,['10.138.20.0/22'],
1718389597211000096,NYCQTP01,['10.24.104.0/22'],
1718389595866011596,NYCSLP01,['10.26.36.0/22'],
1718392785422004496,OGGWOP01,['10.70.112.0/22'],
1718391403937000696,ATLSSP01,['10.117.132.0/22'],
1718391404674021196,ATLTAP01,['10.114.104.0/22'],
1718391400029024396,BOSFNP01,['10.109.48.0/22'],
1718391401551015396,BOSTWP01,['10.103.204.0/22'],
1718391399038022596,CAEHBP01,['10.124.124.0/22'],
1718388617360024796,ATLTDP01,['10.40.116.0/22'],
1718388380382022896,COSREP01,['10.57.44.0/22'],
1718388382026017896,COSEAP01,['10.49.68.0/22'],
1718388383779001096,INDSFP01,['10.137.124.0/22'],
1718402286803015196,LAXAXP01,['10.158.188.0/22'],
1718401888988012496,LAXCIP01,['10.151.52.0/22'],
1718392784402001996,MCIDTP01,['10.135.208.0/22'],
1718392789415007696,MSPSGP01,['10.56.60.0/22'],
1718391401653000696,MCIACP01,['10.140.36.0/22'],
1718392787749024196,MSPRGP01,['10.56.0.0/22'],
1718394438902015496,MSPROP01,['10.130.152.0/22'],
1718398046253000396,MSPSTP01,['10.57.92.0/22'],
1718393801917007696,DFWSHP01,['10.150.44.0/22'],
1718393799411010196,NYCMMP01,['10.17.224.0/22'],
1718394423244008696,NYCLRP01,['10.24.248.0/22'],
1718395158928019996,NYCOTP01,['10.24.84.0/22'],
1718394429218019596,DFWTAP01,['10.149.48.0/22'],
1718394434821015696,INDCFP01,['10.58.156.0/22'],
1718395156227019596,HOUFMP01,['10.74.228.0/22'],
1718395796301013796,LAXMHP01,['10.146.56.0/22'],
1718398043525017496,HOUSLP01,['10.144.28.0/22'],
1718398044911005896,ATLRPP01,['10.124.112.0/22'],
1718398050012000696,MCIPLP01,['10.135.212.0/22'],
1718398056357014996,MIAOXP01,['10.35.176.0/22'],
1718398057989011196,MCIMTP01,['10.49.32.0/22'],
1718389597685014896,HOUEGP01,['10.156.248.0/22'],
1718398810124021796,BOSCRP01,['10.103.236.0/22'],
1718388382266008696,DFWFNP01,['10.69.160.0/22'],
1718389597722005496,DFWTIP01,['10.74.64.0/22'],
1718399065206006696,CAERIP01,['10.117.148.0/22'],
1718399071538002296,MIAZLP01,['10.118.208.0/22'],
1718389597304011696,HOUHKP01,['10.67.104.0/22'],
1718399287948003196,CAESEP01,['10.122.240.0/22'],
1718392789925016996,LAXDBP01,['10.158.56.0/22'],
1718400239763003796,CHIDRP01,['10.128.140.0/22'],
1718401887609025096,MCINRP01,['10.57.164.0/22'],
1718398053586005396,MCIARP01,['10.137.200.0/22'],
1718604382612014596,CNSSIP01,['10.239.96.0/22'],
1718609325206012196,OSAOWP01,['10.169.160.0/22'],
1718758455024002896,DACWIP01,['10.239.68.0/22'],
1718847203362005796,CMBCYP01,['10.177.148.0/22'],
1718601422648014096,ADLMCP01,['10.211.60.0/22'],
1718647323615017196,PNQMCP01,['10.165.80.0/22'],
1718712657901007196,CLTCNP01,['10.122.244.0/22'],
1718382069438019196,CLTTNP01,['10.35.152.0/22'],
1718708259353021396,HRGSSP01,['10.251.36.0/22'],
1718774002103006396,KULFIP01,['10.169.180.0/22'],
1718787359801010096,GOIFBP01,['10.169.240.0/22'],
1718807856172002696,CRPRSP01,['10.71.240.0/22'],
1718813651447025496,CUNIMP01,['10.242.168.0/22'],
1718813020364025196,MCTSIP01,['10.250.244.0/22'],
1718846649167013496,RRSICP01,['10.166.64.0/22'],
1718847065573022896,SUBFIP01,['10.182.192.0/22'],
1718862910420000996,HKTNBP01,['10.182.16.0/22'],
1718985190886016296,JAXSWP02,"['10.120.106.192/26', '10.120.107.18/32']",
1718283868525010196,BWIRPP01,['10.27.132.0/22'],
1717184309931012896,CLTSWP01,['10.122.116.0/22'],
1718974011710018996,DSMWAP01,['10.50.180.0/22'],
1718981687313000896,DTWNOP01,['10.128.16.0/22'],
1718983394020001096,EATFIP01,['10.150.252.0/22'],
1718981683731003996,EATRIP01,['10.69.16.0/22'],
1718981677424022196,FLLACP01,['10.36.52.0/22'],
1718981679555023496,FLLDBP01,['10.118.228.0/22'],
1718981681851007296,INDCCP01,['10.128.92.0/22'],
1718983386718015696,INDJWP01,['10.143.116.0/22'],
1718981675786001696,LEXDTP01,['10.56.68.0/22'],
1718981673213016996,LEXRDP01,['10.56.64.0/22'],
1718981671165021896,LFTSHP01,['10.124.32.0/22'],
1718981668402012696,LFTSOP01,['10.34.240.0/22'],
1718981670365020196,DENPKP01,['10.56.128.0/22'],
1718981672400019796,DENHRP01,['10.130.12.0/22'],
1718981690587001396,DENTKP01,['10.131.96.0/22'],
1718981695848020796,AVLBRP01,['10.120.152.0/22'],
1718981691480006096,DTWDNP01,['10.133.208.0/22'],
1718981697159023596,DALFKP01,['10.69.228.0/22'],
1718981700076006196,CMHADP01,['10.99.144.0/22'],
1718981703397001996,CLTFNP01,['10.35.40.0/22'],
1718981701913021096,BNARFP01,['10.35.64.0/22'],
1718981709346001696,BNAFKP01,['10.35.208.0/22'],
1718981707945003596,CHIFOP01,['10.57.36.0/22'],
1718983376655011496,FLLAWP01,['10.36.40.0/22'],
1718983380394025596,DTWDWP01,['10.137.192.0/22'],
1718983382214004996,CLTSUP01,['10.36.228.0/22'],
1718983397723011996,DFWSYP01,['10.66.144.0/22'],
1718983407766016796,DENTSP01,['10.132.156.0/22'],
1718983405007009396,DFWAKP01,['10.68.68.0/22'],
1718983981451002796,CMHSDP01,['10.25.224.0/22'],
1718983988880022896,FLLLCP01,['10.36.12.0/22'],
1718981687674012796,DALRDP01,['10.144.216.0/22'],
1718985178001024896,DALPHP01,['10.67.212.0/22'],
1718981677471024296,DENLFP01,['10.58.140.0/22'],
1718983398239009296,CLTRNP01,['10.120.20.0/22'],
1718986435135013596,CMHTDP01,['10.25.208.0/22'],
1718988001941012896,DTWRFP01,['10.56.148.0/22'],
1718988012272003996,DALAFP01,['10.66.60.0/22'],
1718988013156005996,CLTFHP01,['10.35.128.0/22'],
1718986435320025396,CLTSAP01,['10.120.32.0/22'],
1718988011164016596,DALPSP01,['10.149.184.0/22'],
1718988014154012096,MIARNP01,['10.36.128.0/22'],
1718988018122013396,COSRIP01,['10.131.36.0/22'],
1718988988694024196,MIASWP01,['10.115.80.0/22'],
1718988994759022596,DENAFP01,['10.138.204.0/22'],
1718988996230000996,DFWTDP01,['10.157.96.0/22'],
1718988997475018996,CMHAMP01,['10.96.132.0/22'],
1718991551730011796,BNAFLP01,['10.37.84.0/22'],
1718991553747006196,DTWSDP01,['10.135.112.0/22'],
1718991562370017996,DFWRFP01,['10.68.160.0/22'],
1718991555265018296,DENFYP01,['10.58.12.0/22'],
1718991557926022596,DENTBP01,['10.128.8.0/22'],
1718991567350003896,DENSDP01,['10.139.56.0/22'],
1718991570998005596,DENRZP01,['10.137.212.0/22'],
1718991575550017396,DENBOP01,['10.135.164.0/22'],
1718991579159017896,DALTLP01,['10.156.88.0/22'],
1718991581403014096,DFWACP01,['10.68.56.0/22'],
1718991587955006896,CMHRAP01,['10.25.156.0/22'],
1718991590569011896,EUGCYP01,['10.148.252.0/22'],
1718993332365022396,DFWTSP01,['10.148.172.0/22'],
1718994391752000196,DTWLVP01,['10.130.204.0/22'],
1718993330264022996,INDRNP01,['10.57.60.0/22'],
1718993332184020396,INDTDP01,['10.57.104.0/22'],
1718993334965007496,CHICOP01,['10.136.120.0/22'],
1718993348924022596,INDRIP01,['10.129.224.0/22'],
1718994393535003796,DTWSWP01,['10.49.136.0/22'],
1718994402846011996,DTWYSP01,['10.135.180.0/22'],
1718995170721011796,FLLPTP01,['10.113.208.0/22'],
1718994398594019796,MIACDP01,['10.36.252.0/22'],
1718994402024016796,IAGMCP01,['10.138.60.0/22'],
1718994407189021596,MIAGVP01,['10.123.136.0/22'],
1718991575738012596,BNATCP01,['10.125.24.0/22'],
1718994856563002396,MIAFHP01,['10.36.96.0/22'],
1718994884718012496,INDCVP01,['10.48.156.0/22'],
1718999970399025096,IAGIFP01,['10.58.76.0/22'],
1718999973174003396,BNACLP01,['10.123.52.0/22'],
1719000868956002896,BNACSP01,['10.120.68.0/22'],
1719000862469006696,BTRGZP01,['10.119.140.0/22'],
1719000850622017596,BTRROP01,['10.118.236.0/22'],
1719000842952017096,CHIAXP01,['10.128.72.0/22'],
1719001378130011096,CHINRP01,['10.137.188.0/22'],
1719002015350009996,INDWSP01,"['10.129.223.18/32', '10.129.222.0/24']",
1718991579683011796,DALLWP01,['10.147.188.0/22'],
1718994858602013096,IAGNFP01,['10.135.192.0/22'],
1718994882700016796,COSMCP01,['10.137.56.0/22'],
1718995105049007296,AVLRIP01,['10.114.108.0/22'],
1718995124587020896,AVLCBP01,['10.67.152.0/22'],
1718995172716001896,YULRMP01,['10.139.8.0/22'],
1718996597576023396,CLTJWP01,['10.37.68.0/22'],
1718991558161013796,FLLBRP01,['10.112.136.0/22'],
1718996530841018396,MQTFIP01,['10.58.64.0/22'],
1718996546542000196,BNAAKP01,['10.124.44.0/22'],
1718993332478002596,LFTCSP01,['10.40.12.0/22'],
1718996567463017196,CMHTNP01,['10.25.212.0/22'],
1718991567588014496,FLLOFP01,['10.118.160.0/22'],
1718996585866018496,CHISMP01,['10.129.8.0/22'],
1718996578757017496,CMHOSP01,['10.108.188.0/22'],
1718988988990004096,DTTRAP01,['10.56.232.0/22'],
1718996604986000596,CHISGP01,['10.130.60.0/22'],
1718996611133018796,BNAAVP01,['10.115.244.0/22'],
1718999725968022696,DTWBLP01,['10.49.140.0/22'],
1718999930832012196,FLLASP01,['10.36.144.0/22'],
1713850650182003796,MNLAPP01,['10.165.140.0/22'],
1719227630080020596,KWILCP01,['10.251.8.0/22'],
1719259490089009896,LONRGSWD01,['10.176.251.25/32'],
1712944035702020496,LITBNP01,['10.124.232.0/22'],
1719265144527023296,SAOSIP01,['10.46.92.0/22'],
1719278047070017896,APWSIP01,['10.239.232.0/22'],
1719296024626010596,BKKDMP01,['10.239.208.0/22'],
1719314323907018896,JEDLAP01,['10.249.28.0/22'],
1719316322458016696,DOHWHP01,['10.251.128.0/22'],
1692388815535014996,BOSCYP01,['10.106.252.0/22'],
1719416617910005196,BOMWWP01,['10.160.20.0/22'],
1717789141541018896,FAYRIP01,['10.119.156.0/22'],
1719367010229024396,AMMSIP01,['10.251.228.0/22'],
1719379669773007596,CTSFIP01,['10.242.16.0/22'],
1719384972168004196,SXRFPP01,['10.236.120.0/22'],
1719391769277023296,BLRALP01,['10.239.172.0/22'],
1719397282789018696,LOSSIP01,['10.250.248.0/22'],
1719410245954019396,ATLYNP01,['10.39.208.0/22'],
1712583799055012696,MCOMSP01,['10.39.160.0/22'],
1719449819525000196,APWGSP01,['10.239.236.0/22'],
1719455563657002196,JKTJWP01,"['10.163.2.0/24', '10.163.8.0/22', '10.163.3.16/32']",
1719472961520008896,CMBMCP01,['10.183.136.0/22'],
1719486012546019196,DHAMDP01,['10.251.140.0/22'],
1719496679558014996,YYZFOP01,['10.59.128.0/22'],
1719605457715007796,DAYLMP01,['10.103.164.0/22'],
1719590622302002196,CAKSHP01,['10.101.80.0/22'],
1719590596041012096,MSPTEP01,['10.130.220.0/22'],
1719602631626001196,MAFSOP01,['10.67.132.0/22'],
1719607004142023096,ATLKNP01,['10.117.96.0/22'],
1720431870581011296,USMWHP01,['10.236.204.0/22'],
1719607749496019996,BDLDFP01,['10.101.32.0/22'],
1719593263813015596,CVGFPP01,['10.108.52.0/22'],
1721573293911016996,JKTALP01,['10.236.112.0/22'],
1719590923092020796,DTWRAP01,['10.138.128.0/22'],
1719590898710009296,GRRFWP01,['10.56.236.0/22'],
1719590651419014696,LASNOP01,['10.66.192.0/22'],
1719608329851025096,BNARJP01,['10.35.80.0/22'],
1719590865900020896,GRRJWP01,['10.137.140.0/22'],
1719590907636003796,DTWTAP01,['10.128.168.0/22'],
1719590895543025196,GRRARP01,['10.49.128.0/22'],
1719590977848016796,CVGFWP01,['10.26.84.0/22'],
1719590970054008296,ATLESP01,['10.35.84.0/22'],
1719607543790009596,BDLAPP01,['10.97.88.0/22'],
1721065256634022196,RAKMDP01,['10.250.180.0/22'],
1720553718985015496,USMBRP01,['10.161.44.0/22'],
1721271120240023096,USMSSP01,['10.236.212.0/22'],
1719603577803012796,CKBTSP01,['10.102.244.0/22'],
1719604945941022596,DALRFP01,['10.154.8.0/22'],
